scenario,method,fuzzy_consensus_latency_seconds,deterministic_simulation_latency_seconds
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.639072231948376e-06
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.280128214973956
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_with_verifier,0.0,7.276632920023985
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,13.604148318059742
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.353971108794212e-06
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.375584216089919
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_with_verifier,0.0,7.118184822960757
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,20.71002037404105
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.03700440376997e-05
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.141388010932133
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.982477362966165
full_seed101_scaling_0p0_noise0p25_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,27.248646181076765
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,mean,0.03936797601636499,0.0
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,median,0.044864095048978925,0.0
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,trimmed_mean,0.04569235607050359,0.0
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,hampel_filter_then_mean,0.04980751592665911,0.0
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,direct_owa,0.045007802080363035,0.0
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,fpr_owa,0.0856307940557599,0.0
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.8660095520317554e-05
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.196879861061461
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.289151623961516
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.231538553023711
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.104027412831783e-06
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.035711675998755
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.244093948043883
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,13.71109298907686
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.045004844665527e-06
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.261815536068752
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.303382742917165
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,20.674114438937977
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.440002031624317e-06
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.1365854339674115
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.28707368299365
full_seed101_scaling_0p0_noise0p25_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,14.052475801901892
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,mean,0.04021134600043297,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,median,0.04147186304908246,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,trimmed_mean,0.044707211083732545,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,hampel_filter_then_mean,0.05188383301720023,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,direct_owa,0.051155404071323574,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,fpr_owa,0.07445616298355162,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.6631907783448696e-05
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.82109434902668
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.846701446920633
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.702633884968236
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.061498187482357e-05
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.680348864989355
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier,0.0,7.12348642910365
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,7.250943669001572
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.241979569196701e-06
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.797917131101713
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier,0.0,7.139292745967396
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,7.01469569595065
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.46002546697855e-06
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.7957069060066715
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.706873669056222
full_seed101_scaling_0p0_noise0p25_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.9054159100633115
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,mean,0.042985834996216,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,median,0.04382309305947274,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,trimmed_mean,0.0454649809980765,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,hampel_filter_then_mean,0.049248825991526246,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,direct_owa,0.04943672695662826,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,fpr_owa,0.07887140789534897,0.0
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.6318983398377895e-05
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,7.1142397719668224
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.892801315989345
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,7.039395971922204
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.552924893796444e-06
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,7.0841125609586015
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,7.092883027973585
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,7.184176024980843
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.875969797372818e-06
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.897556419949979
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,7.022627891972661
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,7.202707689953968
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.26293432712555e-06
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.956322147976607
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.766435566009022
full_seed101_scaling_0p0_noise0p25_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.865303336060606
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,mean,0.0420544829685241,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,median,0.04843386297579855,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,trimmed_mean,0.05176158796530217,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,hampel_filter_then_mean,0.07192856399342418,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,direct_owa,0.053084551938809454,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,fpr_owa,0.08881782600656152,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.942901872098446e-05
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.388425435987301
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.447366559063084
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.507434172090143
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.770031854510307e-06
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.637085182941519
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.406504823011346
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.14909062103834
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.847098797559738e-06
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.158981721964665
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.300153083051555
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.362006920040585
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.61799344420433e-06
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.1847251990111545
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.388409556006081
full_seed101_scaling_0p0_noise0p5_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.862302635912783
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,mean,0.04337512899655849,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,median,0.045278424047864974,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,trimmed_mean,0.04712262097746134,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,hampel_filter_then_mean,0.05252423195634037,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,direct_owa,0.04761033703107387,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,fpr_owa,0.07540278194937855,0.0
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.994404010474682e-05
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.213927185977809
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.315014375024475
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.353674622951075
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.692964911460876e-06
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.341775970067829
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.877451849984936
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.542563071008772
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.640934877097607e-06
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.651185684953816
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.51338382193353
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.33799387991894
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.530914783477783e-06
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.321286315098405
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.434491504915059
full_seed101_scaling_0p0_noise0p5_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.201266760006547
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,mean,0.039552055997774005,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,median,0.04459906800184399,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,trimmed_mean,0.04395246400963515,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,hampel_filter_then_mean,0.050041078007780015,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,direct_owa,0.04818939708638936,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,fpr_owa,0.07464618503581733,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.64681114256382e-05
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,7.363609079038724
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.765244241105393
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.673797043971717
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.462004527449608e-06
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.9044024689355865
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.9561273319413885
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,13.928927598986775
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.195987902581692e-06
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.789717637002468
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.879015033016913
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,21.031892667058855
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.860020898282528e-06
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_without_verifier,0.0,6.691536230035126
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier,0.0,6.7397841670317575
full_seed101_scaling_0p0_noise0p5_s9_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,27.242238453938626
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,mean,0.03986861102748662,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,median,0.04323133209254593,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,trimmed_mean,0.057451132917776704,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,hampel_filter_then_mean,0.052988245035521686,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,direct_owa,0.045279912068508565,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,fpr_owa,0.07495018804911524,0.0
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.6982085071504116e-05
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.689308073953725
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.700870687025599
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,7.20747126697097
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.872950613498688e-06
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.715929585043341
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.684351382078603
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,13.51787132397294
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.853967301547527e-06
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.716261746943928
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.8041496720397845
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,20.59525275998749
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_deterministic_policy_only,0.0,9.794952347874641e-06
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_without_verifier,0.0,6.706951916916296
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier,0.0,6.52826669299975
full_seed101_scaling_0p0_noise0p5_s9_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,26.587289027986117
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,mean,0.04018124402500689,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,median,0.044687932007946074,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,trimmed_mean,0.04550844698678702,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,hampel_filter_then_mean,0.052609294070862234,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,direct_owa,0.04690954403486103,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,fpr_owa,0.09706912306137383,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.7039012163877487e-05
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.534578338963911
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.917799042072147
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.715900404029526
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.153969585895538e-06
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,7.119938181946054
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,7.10550379299093
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.9213297829264775
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.46304465085268e-06
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,6.844229307956994
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.617674550972879
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.746017728932202
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.868992492556572e-06
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_without_verifier,0.0,7.0593377919867635
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier,0.0,6.978846876067109
full_seed101_scaling_0p0_noise0p5_s13_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.701280453009531
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,mean,0.04417610098607838,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,median,0.04985028097871691,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,trimmed_mean,0.05097564298193902,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,hampel_filter_then_mean,0.05807622300926596,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,direct_owa,0.051937310956418514,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,fpr_owa,0.08184371201787144,0.0
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.6881967894732952e-05
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,7.234001795994118
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,7.321729629067704
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.367316978983581
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.0194024071097374e-05
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.464632894960232
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.9097151280147955
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.218085402972065
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.1043972335755825e-05
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.408147430978715
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.768313528969884
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.461147325113416
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_deterministic_policy_only,0.0,8.18807166069746e-06
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_without_verifier,0.0,6.452593625988811
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier,0.0,6.907784724025987
full_seed101_scaling_0p0_noise0p5_s13_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.306373057072051
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,mean,0.03947169904131442,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,median,0.044411417096853256,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,trimmed_mean,0.04321217990946025,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,hampel_filter_then_mean,0.05008366901893169,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,direct_owa,0.04713503399398178,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,fpr_owa,0.07559795991983265,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,1.4896038919687271e-05
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.315085832960904
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.22730897704605
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.875653619994409
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.189010597765446e-06
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.308087658020668
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.25225151295308
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.844699869980104
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,8.989940397441387e-06
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.340346360928379
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.687771971919574
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.234796021017246
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_deterministic_policy_only,0.0,9.59902536123991e-06
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_without_verifier,0.0,6.217776256962679
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier,0.0,6.2858892569784075
full_seed101_mixed_0p0_noise0p1_s5_a0p3_b0p8,agent_react_with_verifier_and_self_refinement,0.0,6.302344067022204
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,mean,0.04002633201889694,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,median,0.043911616900004447,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,trimmed_mean,0.04586103500332683,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,hampel_filter_then_mean,0.06826572795398533,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,direct_owa,0.04604325699619949,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,fpr_owa,0.08774102805182338,0.0
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,agent_deterministic_policy_only,0.0,1.630699262022972e-05
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,agent_react_without_verifier,0.0,6.283287928905338
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier,0.0,6.140167944016866
full_seed101_mixed_0p0_noise0p1_s5_a0p2_b0p7,agent_react_with_verifier_and_self_refinement,0.0,6.68882144393865
